,carat,cut,color,clarity,depth,table,price,x,y,z
38822,0.7,Very Good,3,1,61.5,63.0,1047,5.73,0.7,0.7
38823,0.5,Very Good,1,3,62.4,58.0,1048,5.0,0.5,0.5
38824,0.5,Very Good,1,3,62.2,60.0,1048,5.02,0.5,0.5
38825,0.5,Very Good,1,3,63.5,56.0,1048,5.02,0.5,0.5
38826,0.32,Ideal,6,6,61.3,55.8,1048,4.43,0.32,0.32
38827,0.42,Ideal,3,4,61.9,57.0,1048,4.83,0.42,0.42
38828,0.42,Ideal,2,5,61.2,57.0,1048,4.87,0.42,0.42
38829,0.43,Ideal,5,4,61.9,56.0,1048,4.88,0.43,0.43
38830,0.43,Premium,5,4,61.6,59.0,1048,4.84,0.43,0.43
38831,0.43,Ideal,5,4,62.0,57.0,1048,4.85,0.43,0.43
38832,0.43,Ideal,5,4,62.1,56.0,1048,4.87,0.43,0.43
38833,0.43,Ideal,5,4,62.2,57.0,1048,4.84,0.43,0.43
38834,0.43,Ideal,5,4,62.8,56.0,1048,4.86,0.43,0.43
38835,0.4,Very Good,4,6,60.9,52.0,1049,4.81,0.4,0.4
38836,0.4,Very Good,4,6,62.0,56.0,1049,4.71,0.4,0.4
38837,0.52,Good,3,2,63.1,56.0,1049,5.08,0.52,0.52
38838,0.46,Very Good,3,5,62.8,57.0,1049,4.92,0.46,0.46
38839,0.52,Very Good,3,2,63.0,55.0,1049,5.12,0.52,0.52
38840,0.37,Ideal,4,7,62.0,55.0,1049,4.6,0.37,0.37
38841,0.73,Fair,1,1,70.8,55.0,1049,5.51,0.73,0.73
38842,0.39,Fair,5,4,65.4,57.0,1049,4.61,0.39,0.39
38843,0.33,Very Good,6,6,60.8,58.0,1050,4.47,0.33,0.33
38844,0.47,Ideal,1,7,61.0,56.0,1050,5.02,0.47,0.47
38845,0.37,Ideal,6,4,61.1,56.0,1050,4.64,0.37,0.37
38846,0.5,Fair,3,3,65.0,59.0,1050,4.99,0.5,0.5
38847,0.56,Premium,0,3,60.3,59.0,1050,5.34,0.56,0.56
38848,0.4,Ideal,1,8,62.4,56.0,1050,4.73,0.4,0.4
38849,0.4,Ideal,1,8,62.2,56.0,1050,4.75,0.4,0.4
38850,0.4,Premium,3,6,59.7,58.0,1050,4.8,0.4,0.4
38851,0.4,Premium,3,6,58.9,58.0,1050,4.84,0.4,0.4
38852,0.4,Premium,3,6,61.7,59.0,1050,4.76,0.4,0.4
38853,0.4,Premium,3,6,61.1,58.0,1050,4.76,0.4,0.4
38854,0.4,Ideal,3,6,62.4,56.0,1050,4.68,0.4,0.4
38855,0.4,Premium,3,6,62.5,60.0,1050,4.7,0.4,0.4
38856,0.4,Ideal,3,6,62.4,56.0,1050,4.74,0.4,0.4
38857,0.4,Premium,3,6,62.7,59.0,1050,4.72,0.4,0.4
38858,0.4,Premium,3,6,62.0,58.0,1050,4.74,0.4,0.4
38859,0.4,Premium,4,5,60.4,61.0,1050,4.77,0.4,0.4
38860,0.4,Premium,4,5,60.4,59.0,1050,4.76,0.4,0.4
38861,0.4,Ideal,4,5,61.1,56.0,1050,4.78,0.4,0.4
38862,0.4,Premium,4,5,60.5,60.0,1050,4.8,0.4,0.4
38863,0.4,Premium,4,5,60.3,60.0,1050,4.81,0.4,0.4
38864,0.4,Ideal,4,5,61.3,56.0,1050,4.76,0.4,0.4
38865,0.4,Ideal,4,5,62.7,55.0,1050,4.76,0.4,0.4
38866,0.4,Premium,4,5,61.5,59.0,1050,4.76,0.4,0.4
38867,0.4,Premium,4,5,61.4,58.0,1050,4.75,0.4,0.4
38868,0.4,Premium,4,5,61.4,58.0,1050,4.75,0.4,0.4
38869,0.4,Premium,4,5,62.6,58.0,1050,4.72,0.4,0.4
38870,0.4,Premium,4,5,62.5,57.0,1050,4.72,0.4,0.4
38871,0.4,Premium,4,5,61.1,59.0,1050,4.75,0.4,0.4
38872,0.4,Premium,4,5,62.9,58.0,1050,4.71,0.4,0.4
38873,0.4,Premium,4,5,61.9,59.0,1050,4.7,0.4,0.4
38874,0.4,Premium,4,5,62.4,59.0,1050,4.69,0.4,0.4
38875,0.4,Premium,4,5,62.5,59.0,1050,4.69,0.4,0.4
38876,0.4,Ideal,6,4,61.3,57.0,1050,4.77,0.4,0.4
38877,0.4,Premium,6,4,60.5,59.0,1050,4.8,0.4,0.4
38878,0.4,Premium,6,4,59.1,57.0,1050,4.87,0.4,0.4
38879,0.4,Ideal,6,4,62.3,57.0,1050,4.75,0.4,0.4
38880,0.4,Premium,6,4,61.7,59.0,1050,4.76,0.4,0.4
38881,0.4,Ideal,6,4,60.4,56.0,1050,4.77,0.4,0.4
38882,0.4,Ideal,6,4,61.3,56.0,1050,4.79,0.4,0.4
38883,0.4,Ideal,6,4,62.8,57.0,1050,4.72,0.4,0.4
38884,0.4,Premium,6,4,62.4,59.0,1050,4.72,0.4,0.4
38885,0.4,Ideal,6,4,61.5,55.0,1050,4.75,0.4,0.4
38886,0.4,Ideal,6,4,61.6,57.0,1050,4.77,0.4,0.4
38887,0.4,Premium,6,4,61.7,59.0,1050,4.75,0.4,0.4
38888,0.4,Premium,6,4,62.5,59.0,1050,4.72,0.4,0.4
38889,0.4,Good,3,6,61.4,64.0,1050,4.7,0.4,0.4
38890,0.4,Ideal,3,5,62.3,57.0,1050,4.73,0.4,0.4
38891,0.41,Very Good,3,6,63.3,59.0,1051,4.69,0.41,0.41
38892,0.43,Very Good,5,5,61.9,53.0,1051,4.86,0.43,0.43
38893,0.4,Ideal,3,7,61.5,59.0,1051,4.71,0.4,0.4
38894,0.51,Ideal,1,2,60.8,56.0,1051,5.14,0.51,0.51
38895,0.31,Ideal,5,8,60.7,56.0,1051,4.36,0.31,0.31
38896,0.51,Fair,4,3,65.6,54.0,1052,5.07,0.51,0.51
38897,0.38,Ideal,4,6,60.3,55.0,1052,4.69,0.38,0.38
38898,0.42,Ideal,2,7,61.4,55.0,1052,4.81,0.42,0.42
38899,0.53,Ideal,1,3,62.8,57.0,1052,5.15,0.53,0.53
38900,0.33,Ideal,5,7,60.2,57.0,1052,4.5,0.33,0.33
38901,0.33,Ideal,5,7,61.2,56.0,1052,4.51,0.33,0.33
38902,0.33,Ideal,5,7,61.8,57.0,1052,4.43,0.33,0.33
38903,0.33,Ideal,5,7,61.7,56.0,1052,4.48,0.33,0.33
38904,0.33,Ideal,5,7,61.5,56.0,1052,4.49,0.33,0.33
38905,0.34,Premium,6,6,60.1,58.0,1052,4.55,0.34,0.34
38906,0.33,Premium,5,7,60.1,58.0,1052,4.51,0.33,0.33
38907,0.33,Premium,5,7,59.7,58.0,1052,4.52,0.33,0.33
38908,0.33,Ideal,5,7,61.7,56.0,1052,4.46,0.33,0.33
38909,0.33,Ideal,5,7,61.5,57.0,1052,4.47,0.33,0.33
38910,0.33,Ideal,5,7,60.9,56.0,1052,4.48,0.33,0.33
38911,0.51,Very Good,1,3,63.1,56.0,1052,5.14,0.51,0.51
38912,0.33,Ideal,3,8,61.6,55.0,1052,4.51,0.33,0.33
38913,0.33,Good,3,8,57.9,60.0,1052,4.57,0.33,0.33
38914,0.33,Ideal,3,8,62.2,56.0,1052,4.45,0.33,0.33
38915,0.33,Ideal,3,8,61.6,53.0,1052,4.47,0.33,0.33
38916,0.33,Ideal,3,8,61.7,55.0,1052,4.47,0.33,0.33
38917,0.33,Ideal,3,8,61.6,56.0,1052,4.48,0.33,0.33
38918,0.33,Ideal,3,8,61.8,55.0,1052,4.48,0.33,0.33
38919,0.33,Ideal,3,8,62.1,56.0,1052,4.44,0.33,0.33
38920,0.33,Premium,3,8,60.8,58.0,1052,4.46,0.33,0.33
38921,0.33,Ideal,3,8,61.3,57.0,1052,4.46,0.33,0.33
38922,0.33,Ideal,3,8,61.9,54.0,1052,4.46,0.33,0.33
38923,0.51,Premium,4,2,58.1,59.0,1052,5.26,0.51,0.51
38924,0.51,Premium,4,2,58.1,59.0,1052,5.26,0.51,0.51
38925,0.51,Premium,3,2,60.8,59.0,1052,5.2,0.51,0.51
38926,0.33,Premium,6,6,60.4,60.0,1052,4.51,0.33,0.33
38927,0.31,Good,5,8,64.2,60.0,1052,4.28,0.31,0.31
38928,0.38,Very Good,5,7,60.0,59.0,1053,4.66,0.38,0.38
38929,0.48,Very Good,1,5,62.4,55.0,1053,4.99,0.48,0.48
38930,0.36,Very Good,5,8,59.5,57.0,1053,4.68,0.36,0.36
38931,0.4,Premium,5,5,61.2,59.0,1053,4.72,0.4,0.4
38932,0.4,Premium,5,5,60.4,59.0,1053,4.76,0.4,0.4
38933,0.4,Ideal,5,5,62.3,56.0,1053,4.71,0.4,0.4
38934,0.4,Ideal,5,5,62.2,55.0,1053,4.72,0.4,0.4
38935,0.4,Very Good,5,5,62.6,56.0,1053,4.67,0.4,0.4
38936,0.4,Very Good,5,5,60.1,58.0,1053,4.72,0.4,0.4
38937,0.4,Very Good,5,5,61.8,56.0,1053,4.74,0.4,0.4
38938,0.4,Ideal,5,5,61.6,56.0,1053,4.73,0.4,0.4
38939,0.4,Ideal,5,5,62.0,54.0,1053,4.74,0.4,0.4
38940,0.4,Premium,5,5,60.3,58.0,1053,4.8,0.4,0.4
38941,0.31,Premium,2,4,62.2,58.0,489,4.31,0.31,0.31
38942,0.31,Very Good,2,4,62.2,59.0,489,4.34,0.31,0.31
38943,0.31,Premium,2,4,61.3,60.0,489,4.32,0.31,0.31
38944,0.31,Ideal,1,5,61.9,54.0,489,4.34,0.31,0.31
38945,0.31,Premium,2,4,62.7,59.0,489,4.29,0.31,0.31
38946,0.31,Ideal,2,4,62.6,57.0,489,4.31,0.31,0.31
38947,0.31,Very Good,1,5,62.8,55.0,489,4.31,0.31,0.31
38948,0.31,Ideal,2,4,62.2,55.0,489,4.35,0.31,0.31
38949,0.31,Good,1,5,63.8,56.0,489,4.27,0.31,0.31
38950,0.31,Ideal,2,4,62.0,57.0,489,4.33,0.31,0.31
38951,0.31,Good,2,4,63.1,58.0,489,4.27,0.31,0.31
38952,0.31,Very Good,1,5,62.8,57.0,489,4.28,0.31,0.31
38953,0.31,Good,2,4,63.1,58.0,489,4.31,0.31,0.31
38954,0.31,Good,1,5,63.7,55.0,489,4.3,0.31,0.31
38955,0.31,Very Good,2,4,61.9,58.0,489,4.37,0.31,0.31
38956,0.31,Good,2,4,63.5,57.0,489,4.32,0.31,0.31
38957,0.31,Good,1,5,63.9,56.0,489,4.28,0.31,0.31
38958,0.31,Premium,1,5,59.2,60.0,489,4.4,0.31,0.31
38959,0.31,Good,2,4,63.2,58.0,489,4.31,0.31,0.31
38960,0.31,Premium,2,4,62.4,59.0,489,4.31,0.31,0.31
38961,0.31,Good,1,5,63.2,56.0,489,4.28,0.31,0.31
38962,0.31,Ideal,1,5,61.6,55.0,489,4.34,0.31,0.31
38963,0.31,Ideal,2,4,62.4,55.0,489,4.33,0.31,0.31
38964,0.31,Very Good,3,3,61.8,55.0,490,4.35,0.31,0.31
38965,0.27,Ideal,3,4,61.5,56.0,490,4.16,0.27,0.27
38966,0.27,Ideal,3,4,61.5,55.0,490,4.18,0.27,0.27
38967,0.27,Ideal,3,4,61.6,54.0,490,4.17,0.27,0.27
38968,0.28,Ideal,4,4,61.8,54.0,490,4.18,0.28,0.28
38969,0.27,Ideal,3,5,62.3,56.0,490,4.14,0.27,0.27
38970,0.28,Ideal,3,5,62.1,55.0,490,4.22,0.28,0.28
38971,0.4,Very Good,5,5,60.5,61.0,1053,4.72,0.4,0.4
38972,0.4,Very Good,5,5,62.8,59.0,1053,4.63,0.4,0.4
38973,0.3,Ideal,5,6,61.4,55.0,1053,4.34,0.3,0.3
38974,0.4,Very Good,5,5,62.4,54.0,1053,4.71,0.4,0.4
38975,0.4,Ideal,5,5,61.2,57.0,1053,4.74,0.4,0.4
38976,0.4,Premium,5,5,62.5,58.0,1053,4.69,0.4,0.4
38977,0.4,Ideal,5,5,61.7,55.0,1053,4.73,0.4,0.4
38978,0.43,Ideal,5,4,61.6,54.0,1053,4.9,0.43,0.43
38979,0.4,Ideal,6,5,61.3,54.0,1053,4.76,0.4,0.4
38980,0.4,Ideal,1,8,62.8,54.0,1053,4.7,0.4,0.4
38981,0.36,Good,5,8,57.7,54.0,1053,4.74,0.36,0.36
38982,0.39,Premium,4,4,58.8,59.0,1053,4.83,0.39,0.39
38983,0.39,Ideal,4,4,60.0,57.0,1053,4.76,0.39,0.39
38984,0.39,Premium,1,7,61.5,59.0,1053,4.7,0.39,0.39
38985,0.39,Premium,4,4,62.4,58.0,1053,4.65,0.39,0.39
38986,0.39,Premium,4,4,58.4,62.0,1053,4.79,0.39,0.39
38987,0.36,Ideal,2,7,62.3,56.0,1053,4.57,0.36,0.36
38988,0.36,Premium,3,6,61.9,58.0,1053,4.6,0.36,0.36
38989,0.36,Ideal,3,6,62.3,56.0,1053,4.56,0.36,0.36
38990,0.36,Ideal,3,7,62.8,57.0,1053,4.55,0.36,0.36
38991,0.51,Premium,3,3,62.0,59.0,1053,5.12,0.51,0.51
38992,0.5,Very Good,1,3,62.8,60.0,1054,5.04,0.5,0.5
38993,0.39,Very Good,5,6,59.5,58.0,1054,4.74,0.39,0.39
38994,0.34,Ideal,6,6,61.3,56.0,1054,4.51,0.34,0.34
38995,0.5,Ideal,0,4,61.9,54.0,1054,5.1,0.5,0.5
38996,0.53,Ideal,2,2,61.6,56.0,1054,5.16,0.53,0.53
38997,0.52,Ideal,2,2,61.0,55.0,1054,5.19,0.52,0.52
38998,0.59,Premium,0,4,62.7,61.0,1055,5.35,0.59,0.59
38999,0.37,Very Good,5,7,60.9,56.0,1055,4.65,0.37,0.37
39000,0.47,Premium,3,3,58.5,60.0,1055,5.09,0.47,0.47
39001,0.41,Ideal,3,7,61.6,57.0,1055,4.75,0.41,0.41
39002,0.45,Ideal,3,5,59.0,60.0,1055,4.98,0.45,0.45
39003,0.45,Ideal,3,5,62.8,58.0,1055,4.83,0.45,0.45
39004,0.42,Ideal,3,5,61.0,56.0,1055,4.86,0.42,0.42
39005,0.42,Ideal,2,6,62.0,57.0,1055,4.82,0.42,0.42
39006,0.51,Premium,3,2,63.0,61.0,1056,5.08,0.51,0.51
39007,0.4,Ideal,5,6,61.6,56.0,1056,4.78,0.4,0.4
39008,0.4,Premium,5,6,60.8,59.0,1056,4.77,0.4,0.4
39009,0.4,Ideal,5,6,61.5,55.0,1056,4.79,0.4,0.4
39010,0.4,Ideal,5,6,61.7,57.0,1056,4.77,0.4,0.4
39011,0.39,Very Good,6,6,61.4,59.0,1056,4.69,0.39,0.39
39012,0.43,Ideal,1,8,62.0,55.0,1056,4.83,0.43,0.43
39013,0.43,Premium,6,4,60.2,59.0,1056,4.88,0.43,0.43
39014,0.43,Ideal,3,6,61.4,55.0,1056,4.83,0.43,0.43
39015,0.43,Ideal,3,6,61.9,55.0,1056,4.84,0.43,0.43
39016,0.43,Very Good,3,6,62.3,60.0,1056,4.78,0.43,0.43
39017,0.43,Ideal,6,4,61.8,56.0,1056,4.81,0.43,0.43
39018,0.43,Very Good,4,5,62.2,61.0,1056,4.75,0.43,0.43
39019,0.43,Premium,4,5,62.5,58.0,1056,4.78,0.43,0.43
39020,0.43,Premium,6,4,60.7,58.0,1056,4.84,0.43,0.43
39021,0.43,Premium,1,8,61.2,58.0,1056,4.83,0.43,0.43
39022,0.43,Very Good,4,5,61.0,57.0,1056,4.84,0.43,0.43
39023,0.43,Premium,4,5,59.9,58.0,1056,4.89,0.43,0.43
39024,0.43,Ideal,6,4,62.0,55.0,1056,4.81,0.43,0.43
39025,0.43,Ideal,6,4,60.7,57.0,1056,4.88,0.43,0.43
39026,0.43,Ideal,3,6,60.9,57.0,1056,4.85,0.43,0.43
39027,0.43,Very Good,3,6,62.2,55.0,1056,4.81,0.43,0.43
39028,0.43,Ideal,3,6,60.1,57.0,1056,4.88,0.43,0.43
39029,0.52,Good,2,3,57.6,61.0,1056,5.34,0.52,0.52
39030,0.39,Ideal,5,6,61.7,56.0,1056,4.73,0.39,0.39
39031,0.36,Ideal,3,7,60.9,55.0,1056,4.64,0.36,0.36
39032,0.41,Ideal,1,4,61.2,56.0,1056,4.77,0.41,0.41
39033,0.41,Ideal,2,3,62.2,55.0,1056,4.76,0.41,0.41
39034,0.41,Ideal,2,3,61.7,56.0,1056,4.76,0.41,0.41
39035,0.41,Ideal,2,3,61.3,55.0,1056,4.81,0.41,0.41
39036,0.37,Ideal,3,8,62.1,55.0,1056,4.6,0.37,0.37
39037,0.37,Ideal,3,8,61.4,55.0,1056,4.63,0.37,0.37
39038,0.37,Ideal,3,8,61.2,56.0,1056,4.65,0.37,0.37
39039,0.37,Ideal,3,8,62.1,54.0,1056,4.6,0.37,0.37
39040,0.37,Ideal,3,8,61.2,56.0,1056,4.61,0.37,0.37
39041,0.37,Ideal,3,8,61.5,56.0,1056,4.6,0.37,0.37
39042,0.36,Ideal,4,8,62.5,54.0,1056,4.54,0.36,0.36
39043,0.39,Good,6,6,58.1,60.0,1056,4.82,0.39,0.39
39044,0.4,Premium,5,6,61.4,56.0,1056,4.81,0.4,0.4
39045,0.41,Premium,3,6,62.2,58.0,1056,4.82,0.41,0.41
39046,0.52,Very Good,4,2,62.3,60.0,1057,5.1,0.52,0.52
39047,0.41,Very Good,5,7,60.0,61.0,1057,4.78,0.41,0.41
39048,0.41,Very Good,5,7,59.8,62.0,1057,4.79,0.41,0.41
39049,0.41,Ideal,5,7,62.1,56.0,1057,4.76,0.41,0.41
39050,0.41,Premium,5,7,61.2,58.0,1057,4.74,0.41,0.41
39051,0.55,Ideal,2,2,62.2,54.0,1057,5.28,0.55,0.55
39052,0.54,Ideal,1,3,62.1,54.0,1057,5.24,0.54,0.54
39053,0.54,Ideal,1,3,62.0,55.0,1057,5.21,0.54,0.54
39054,0.54,Ideal,1,3,61.9,54.0,1057,5.25,0.54,0.54
39055,0.38,Very Good,4,5,62.1,54.7,1058,4.63,0.38,0.38
39056,0.39,Good,4,6,57.7,61.0,1058,4.91,0.39,0.39
39057,0.39,Very Good,4,6,63.5,58.0,1058,4.65,0.39,0.39
39058,0.57,Premium,5,2,62.5,54.0,1058,5.35,0.57,0.57
39059,0.57,Premium,5,2,62.5,54.0,1058,5.35,0.57,0.57
39060,0.47,Ideal,2,4,62.7,55.0,1058,5.08,0.47,0.47
39061,0.7,Fair,2,1,66.5,57.0,1058,5.51,0.7,0.7
39062,0.47,Very Good,4,2,63.3,59.0,1058,4.9,0.47,0.47
39063,0.52,Very Good,5,2,64.0,55.0,1059,5.07,0.52,0.52
39064,0.36,Ideal,4,6,61.4,56.0,1059,4.61,0.36,0.36
39065,0.4,Ideal,3,7,61.2,56.0,1059,4.74,0.4,0.4
39066,0.4,Ideal,3,7,62.2,54.0,1059,4.73,0.4,0.4
39067,0.4,Ideal,3,7,61.5,57.0,1059,4.74,0.4,0.4
39068,0.4,Ideal,3,7,61.8,53.0,1059,4.75,0.4,0.4
39069,0.4,Ideal,6,5,62.3,56.0,1059,4.74,0.4,0.4
39070,0.52,Ideal,4,2,61.8,55.0,1059,5.17,0.52,0.52
39071,0.4,Good,5,6,58.5,60.0,1059,4.82,0.4,0.4
39072,0.44,Good,5,4,62.2,62.0,1059,4.79,0.44,0.44
39073,0.55,Ideal,0,3,62.5,57.0,1059,5.24,0.55,0.55
39074,0.5,Very Good,0,4,63.2,60.0,1059,5.06,0.5,0.5
39075,0.5,Premium,1,3,61.7,58.0,1059,5.15,0.5,0.5
39076,0.4,Ideal,4,4,62.0,59.0,1059,4.77,0.4,0.4
39077,0.4,Ideal,4,4,63.4,54.0,1059,4.73,0.4,0.4
39078,0.59,Fair,2,2,64.5,57.0,1059,5.37,0.59,0.59
39079,0.41,Premium,5,3,62.3,56.0,1059,4.78,0.41,0.41
39080,0.31,Premium,6,7,61.1,56.0,1060,4.42,0.31,0.31
39081,0.38,Ideal,6,6,60.3,57.0,1060,4.77,0.38,0.38
39082,0.38,Very Good,4,6,61.9,59.7,1060,4.64,0.38,0.38
39083,0.31,Premium,5,8,61.0,59.0,1060,4.36,0.31,0.31
39084,0.31,Ideal,5,8,61.9,56.0,1060,4.35,0.31,0.31
39085,0.41,Good,5,6,63.1,58.0,1060,4.72,0.41,0.41
39086,0.51,Ideal,1,4,60.6,57.0,1060,5.16,0.51,0.51
39087,0.34,Ideal,5,5,62.4,54.0,1060,4.49,0.34,0.34
39088,0.51,Good,2,2,56.7,60.0,1060,5.38,0.51,0.51
39089,0.48,Ideal,1,6,62.1,56.0,1061,5.01,0.48,0.48
39090,0.31,Ideal,4,8,61.5,55.0,1061,4.34,0.31,0.31
39091,0.31,Ideal,4,8,61.4,56.0,1061,4.38,0.31,0.31
39092,0.32,Ideal,5,7,61.6,56.0,1061,4.43,0.32,0.32
39093,0.41,Premium,1,6,59.9,58.0,1061,4.87,0.41,0.41
39094,0.41,Very Good,0,8,63.5,54.0,1061,4.75,0.41,0.41
39095,0.41,Good,0,8,63.6,54.0,1061,4.75,0.41,0.41
39096,0.41,Premium,1,6,62.1,58.0,1061,4.78,0.41,0.41
39097,0.41,Ideal,1,6,61.7,56.0,1061,4.8,0.41,0.41
39098,0.41,Premium,1,6,62.9,58.0,1061,4.74,0.41,0.41
39099,0.41,Good,1,6,63.9,55.0,1061,4.74,0.41,0.41
39100,0.41,Very Good,1,6,63.1,56.0,1061,4.75,0.41,0.41
39101,0.41,Very Good,1,6,63.5,57.0,1061,4.76,0.41,0.41
39102,0.41,Ideal,1,6,62.3,56.0,1061,4.77,0.41,0.41
39103,0.41,Ideal,1,6,61.6,57.0,1061,4.78,0.41,0.41
39104,0.41,Premium,1,6,62.4,60.0,1061,4.73,0.41,0.41
39105,0.41,Ideal,2,5,61.8,56.0,1061,4.81,0.41,0.41
39106,0.41,Very Good,2,5,63.5,56.0,1061,4.7,0.41,0.41
39107,0.41,Ideal,2,5,62.7,56.0,1061,4.77,0.41,0.41
39108,0.41,Premium,2,5,62.0,56.0,1061,4.78,0.41,0.41
39109,0.41,Premium,2,5,62.6,60.0,1061,4.77,0.41,0.41
39110,0.41,Ideal,2,5,61.9,56.0,1061,4.78,0.41,0.41
39111,0.41,Ideal,3,4,59.8,57.0,1061,4.85,0.41,0.41
39112,0.41,Premium,3,4,59.9,59.0,1061,4.86,0.41,0.41
39113,0.41,Premium,3,4,60.8,59.0,1061,4.8,0.41,0.41
39114,0.41,Ideal,3,4,62.4,54.0,1061,4.81,0.41,0.41
39115,0.41,Premium,3,4,59.8,61.0,1061,4.82,0.41,0.41
39116,0.41,Ideal,3,4,60.9,57.0,1061,4.84,0.41,0.41
39117,0.41,Premium,3,4,61.5,58.0,1061,4.82,0.41,0.41
39118,0.41,Premium,3,4,59.2,58.0,1061,4.83,0.41,0.41
39119,0.41,Premium,3,4,60.9,58.0,1061,4.83,0.41,0.41
39120,0.41,Premium,3,4,59.8,58.0,1061,4.84,0.41,0.41
39121,0.41,Premium,3,4,61.0,56.0,1061,4.83,0.41,0.41
39122,0.41,Premium,3,4,59.7,59.0,1061,4.84,0.41,0.41
39123,0.41,Premium,3,4,61.4,59.0,1061,4.79,0.41,0.41
39124,0.41,Ideal,3,4,62.7,55.0,1061,4.79,0.41,0.41
39125,0.41,Ideal,3,4,61.4,55.0,1061,4.8,0.41,0.41
39126,0.41,Premium,3,4,61.3,57.0,1061,4.8,0.41,0.41
39127,0.41,Ideal,3,4,61.4,54.0,1061,4.84,0.41,0.41
39128,0.41,Premium,3,4,61.8,58.0,1061,4.77,0.41,0.41
39129,0.41,Ideal,3,4,62.5,54.0,1061,4.78,0.41,0.41
39130,0.41,Premium,3,4,61.4,59.0,1061,4.79,0.41,0.41
39131,0.41,Premium,3,4,61.6,58.0,1061,4.78,0.41,0.41
39132,0.41,Premium,3,4,60.9,61.0,1061,4.75,0.41,0.41
39133,0.41,Ideal,3,4,62.7,56.0,1061,4.77,0.41,0.41
39134,0.41,Premium,3,4,61.8,59.0,1061,4.76,0.41,0.41
39135,0.41,Premium,3,4,62.4,58.0,1061,4.76,0.41,0.41
39136,0.41,Ideal,3,4,62.7,56.0,1061,4.76,0.41,0.41
39137,0.41,Ideal,3,4,62.1,57.0,1061,4.78,0.41,0.41
39138,0.41,Ideal,3,4,62.4,55.0,1061,4.76,0.41,0.41
39139,0.41,Premium,3,4,62.6,59.0,1061,4.76,0.41,0.41
39140,0.41,Premium,3,4,61.9,59.0,1061,4.77,0.41,0.41
39141,0.41,Premium,3,4,61.7,61.0,1061,4.74,0.41,0.41
39142,0.41,Premium,3,4,62.9,59.0,1061,4.75,0.41,0.41
39143,0.41,Ideal,3,4,62.2,57.0,1061,4.74,0.41,0.41
39144,0.41,Premium,3,4,62.6,58.0,1061,4.74,0.41,0.41
39145,0.41,Ideal,3,4,62.7,56.0,1061,4.76,0.41,0.41
39146,0.41,Ideal,3,4,62.5,56.0,1061,4.75,0.41,0.41
39147,0.32,Ideal,5,7,62.2,55.0,1061,4.41,0.32,0.32
39148,0.32,Ideal,4,7,61.1,56.0,1061,4.45,0.32,0.32
39149,0.43,Ideal,5,6,60.8,57.0,1062,4.87,0.43,0.43
39150,0.55,Very Good,0,4,62.6,57.0,1062,5.17,0.55,0.55
39151,0.33,Ideal,6,6,60.3,57.0,1062,4.52,0.33,0.33
39152,0.33,Ideal,4,7,62.1,56.0,1062,4.46,0.33,0.33
39153,0.5,Ideal,6,2,61.3,54.0,1063,5.11,0.5,0.5
39154,0.46,Premium,3,3,60.6,59.0,1063,5.04,0.46,0.46
39155,0.44,Premium,1,6,61.5,57.0,1063,4.92,0.44,0.44
39156,0.36,Ideal,4,8,61.4,56.0,1063,4.57,0.36,0.36
39157,0.36,Ideal,4,8,60.3,57.0,1063,4.61,0.36,0.36
39158,0.35,Ideal,5,5,61.9,56.0,1063,4.53,0.35,0.35
39159,0.35,Ideal,5,5,61.6,57.0,1063,4.53,0.35,0.35
39160,0.35,Premium,5,5,60.8,58.0,1063,4.58,0.35,0.35
39161,0.35,Ideal,5,5,61.2,56.0,1063,4.55,0.35,0.35
39162,0.35,Premium,5,5,62.3,60.0,1063,4.52,0.35,0.35
39163,0.35,Ideal,5,5,62.3,56.0,1063,4.52,0.35,0.35
39164,0.35,Ideal,6,4,61.3,56.0,1063,4.56,0.35,0.35
39165,0.45,Good,5,3,63.9,57.0,1063,4.86,0.45,0.45
39166,0.44,Premium,3,4,60.6,58.0,1063,4.96,0.44,0.44
39167,0.4,Premium,0,8,62.7,60.0,1063,4.7,0.4,0.4
39168,0.4,Premium,0,8,62.2,61.0,1063,4.71,0.4,0.4
39169,0.4,Ideal,0,8,62.4,56.0,1063,4.74,0.4,0.4
39170,0.4,Ideal,0,8,62.6,56.0,1063,4.75,0.4,0.4
39171,0.35,Premium,6,4,59.7,58.0,1063,4.61,0.35,0.35
39172,0.35,Ideal,6,4,60.7,56.0,1063,4.6,0.35,0.35
39173,0.35,Ideal,6,4,61.8,55.0,1063,4.56,0.35,0.35
39174,0.35,Premium,6,4,60.4,58.0,1063,4.58,0.35,0.35
39175,0.35,Premium,6,4,62.0,58.0,1063,4.56,0.35,0.35
39176,0.35,Ideal,6,4,60.6,56.0,1063,4.57,0.35,0.35
39177,0.35,Ideal,6,4,61.6,56.0,1063,4.56,0.35,0.35
39178,0.35,Ideal,6,4,60.9,57.0,1063,4.55,0.35,0.35
39179,0.35,Premium,6,4,61.9,58.0,1063,4.6,0.35,0.35
39180,0.35,Ideal,6,4,62.3,55.0,1063,4.54,0.35,0.35
39181,0.35,Ideal,6,4,61.5,56.0,1063,4.55,0.35,0.35
39182,0.35,Ideal,6,4,62.5,55.0,1063,4.55,0.35,0.35
39183,0.35,Ideal,6,4,61.9,55.0,1063,4.54,0.35,0.35
39184,0.35,Ideal,6,4,62.4,55.0,1063,4.52,0.35,0.35
